column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
included,numeric,388898,0.0,-1.0,-1.0,-0.9598352267175455,-1.0,-1.0,1.0,0.2805646805307037,2,"{-1.0: 98.0, 1.0: 2.0}"
included?,numeric,388898,0.0,-1.0,-1.0,-0.8231618573507706,-1.0,-1.0,1.0,0.5678075251578011,2,"{-1.0: 91.2, 1.0: 8.8}"
is_content_word,numeric,1992,99.5,0.0,0.0,0.5687751004016064,1.0,1.0,1.0,0.4953717542508687,2,"{np.int64(1): 56.9, np.int64(0): 43.1}"
itemid,numeric,388898,0.0,1.0,2.0,6.38306188255018,6.0,11.0,13.0,3.4370741778077405,13,"{3: 9.7, 7: 9.3, 4: 8.7, 5: 8.7, 2: 8.5, 10: 8.5, 9: 8.4, 1: 8.0, 6: 7.8, 11: 7.2, 8: 7.2, 12: 6.9, 13: 1.0}"
lang,categorical,388898,0.0,,,,,,,,17,
left_dependents_count,numeric,1992,99.5,0.0,0.0,0.46536144578313254,0.0,2.0,4.0,0.8128828162829218,5,"{0.0: 69.1, 1.0: 19.5, 2.0: 8.1, 3.0: 2.6, 4.0: 0.8}"
lex,numeric,388898,0.0,-1.0,-1.0,-0.7802688622723696,-1.0,-1.0,39.0,2.2571492083753903,26,
lex.acc,numeric,388898,0.0,-1.0,-1.0,-0.49516325617514106,-1.0,-1.0,59.0,4.793007334966637,22,
lex.non.acc,numeric,388898,0.0,-1.0,-1.0,-0.8265020648087673,-1.0,-1.0,20.0,1.6762042203525227,14,"{-1.0: 98.9, 17.0: 0.2, 14.0: 0.2, 15.0: 0.1, 10.0: 0.1, 20.0: 0.1, 16.0: 0.1, 18.0: 0.1, 12.0: 0.1, 8.0: 0.1, 13.0: 0.1, 11.0: 0.0, 19.0: 0.0, 3.0: 0.0}"
lex.non.rt,numeric,388898,0.0,-1.0,-1.0,18.15585834846155,-1.0,-1.0,4494.0,196.02626976711585,46,
lex.rt,numeric,388898,0.0,-1.0,-1.0,15.041705022910891,-1.0,-1.0,2870.0,159.0845043114523,46,
lex.word.acc,numeric,388898,0.0,-1.0,-1.0,-0.6574757391398258,-1.0,-1.0,39.0,3.275336414806987,21,
lex.word.rt,numeric,388898,0.0,-1.0,-1.0,13.82078848438408,-1.0,-1.0,2329.0,146.4291782611949,46,
lextale,numeric,388898,0.0,-1.0,-1.0,-0.04105703809225041,-1.0,-1.0,100.0,9.374825460527308,18,
lextale_esp_acc_nonwords,numeric,388898,0.0,-1.0,-1.0,-0.15164387577205335,-1.0,-1.0,100.0,8.818715186559473,12,"{-1.0: 99.1, 100.0: 0.2, 93.3333333333333: 0.2, 96.6666666666667: 0.1, 90.0: 0.1, 86.6666666666667: 0.1, 83.3333333333333: 0.1, 73.3333333333333: 0.0, 76.6666666666667: 0.0, 70.0: 0.0, 66.6666666666667: 0.0, 56.6666666666667: 0.0}"
lextale_esp_acc_words,numeric,388898,0.0,-1.0,-1.0,-0.1131719199721606,-1.0,-1.0,100.0,9.174488663943917,10,"{-1.0: 99.1, 96.6666666666667: 0.2, 95.0: 0.2, 98.3333333333333: 0.2, 93.3333333333333: 0.1, 91.6666666666667: 0.1, 88.3333333333333: 0.1, 90.0: 0.0, 86.6666666666667: 0.0, 100.0: 0.0}"
lextale_esp_meanRT_Nonwords,numeric,388898,0.0,-1.0,-1.0,-0.9736614608917705,-1.0,-1.0,5.47346573423333,0.28590830692395014,49,
lextale_esp_meanRT_words,numeric,388898,0.0,-1.0,-1.0,-0.9809508166447121,-1.0,-1.0,1.69736045055,0.19856127876879964,49,
lookback.dur,numeric,42064,89.2,0.0,0.0,696.5282664511221,0.0,2434.0,39445.0,1870.7545335996767,5221,
lookback.nfix,numeric,42064,89.2,0.0,0.0,3.43217478128566,0.0,12.0,149.0,8.89791655756972,106,
lookfrom.dur,numeric,42064,89.2,0.0,0.0,422.8148773297832,0.0,1312.0,28995.0,1336.5486238757856,4036,
lookfrom.nfix,numeric,42064,89.2,0.0,0.0,2.0628328261696462,0.0,7.0,141.0,6.296603691679988,87,
morph_heb,numeric,388898,0.0,-1.0,-1.0,-0.46821017336165266,-1.0,-1.0,67.0,5.211850573840679,25,
motiv,numeric,388898,0.0,-1.0,-1.0,-0.9510488611409675,-1.0,-1.0,4.4,0.478510384886893,15,"{-1.0: 99.0, 3.9: 0.2, 3.6: 0.1, 3.8: 0.1, 3.7: 0.1, 3.3: 0.1, 4.0: 0.1, 3.5: 0.1, 3.0: 0.0, 3.4: 0.0, 3.2: 0.0, 4.1: 0.0, 4.4: 0.0, 4.3: 0.0, 4.2: 0.0}"
neur.big5,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
normalized_ID,numeric,346702,10.9,0.0,0.07024793388429752,0.36388950455510627,0.35537190082644626,0.6611570247933884,1.0,0.2192026726387357,243,
nrun,numeric,288337,25.9,1.0,1.0,1.4728945643465805,1.0,2.0,19.0,0.9045400433442492,19,
old_id.1,categorical,388898,0.0,,,,,,,,40,
open.big5,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
paragraph,categorical,388898,0.0,,,,,,,,12,"{'In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the health risks of performance-enhancing drugs, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the spirit of sport"".""': 9.7, ""Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind ג€“ that is, without the taster having seen the label or bottle shape. Blind tasting may also involve serving the wine from a black wine glass to mask the color of the wine."": 9.6, 'In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the\\ndoors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth of young people into adulthood. Hence, Janus was worshipped at the beginning of the harvest and planting times, as well as at marriages, deaths, and other beginnings. \\nJanus had no specialized priest assigned to him, but the high priest himself carried out his ceremonies. \\nJanus represented the middle ground between barbarism and civilization, rural and urban space, youth \\nand adulthood. The ancient Greeks had no equivalent to Janus, whom the Romans claimed as distinctively their own.': 9.1, 'The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The male had a pouch that protected the external reproductive organs while running through thick brush. The thylacine has been described as a formidable predator because of its ability to survive and hunt prey in extremely sparsely populated areas. The thylacine had become extremely rare or extinct on the Australian mainland before British settlement of the continent, but it survived on the island of Tasmania. Intensive hunting encouraged by bounties is generally blamed for its extinction, but other contributing factors may have included disease, the introduction of dogs, and human encroachment into its habitat. Despite its official classification as extinct, sightings are still reported, though none have been conclusively proven.': 9.1, ""A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. \\nAll national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. \\nThe ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. \\nThe flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the national flag is meant to be a unique symbol for the country it represents, many flags have very similar colours and designs."": 9.0, 'The shaka sign, sometimes known as hang loose"", is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand may be rotated back and forth for emphasis. The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world. It is primarily used as a greeting gesture or to express thanks, acknowledgement, or even praise from one individual to another. Residents of Hawaii use the shaka to convey the ""Aloha Spirit"": a concept of friendship, understanding, compassion, and solidarity among the various ethnic cultures that reside in Hawaii. While the exact origin of the sign is unclear, some have suggested its origin was derived from Spanish immigrants, who folded their middle fingers and took their thumbs to their lips as a friendly gesture to represent sharing a drink with the natives they met in Hawaii.""': 8.6, 'Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars ג€“ some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to be stung a few times a season. Indeed, recent studies found that beekeepers have high levels of antibodies that react to the major antigen of bee venom.': 8.2, 'World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation\'s principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution"". The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government has pledged to eliminate all single-use plastic in India by 2022.""': 8.2, ""A monocle is a type of corrective lens used to correct or enhance the vision in only one eye. It consists of a circular lens, generally with a wire ring around the circumference that can be attached to a string or wire. \\nThe other end of the string is then connected to the wearer's clothing to avoid losing the monocle. During the late nineteenth century, the monocle was generally associated with wealthy, upper-class men. Combined with a long coat and a top hat, the monocle completed the costume of the stereotypical late nineteenth century capitalist. Monocles were also accessories of military officers from this period. Despite their prevalence in the late nineteenth century, monocles are rarely worn today. This is due in large part to advances in optometry, which allow for better measurement of refractive error, so that glasses and contact lenses can be prescribed with different strengths in each eye."": 7.7, 'Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw fruit, which is digested more slowly, and limit daily consumption.': 7.0, 'The International Union for Conservation of Nature is an international organization working in the field of nature conservation and the sustainable use of natural resources. It is involved in data gathering and analysis, research, field projects, advocacy, and education. Its mission is to influence, encourage and assist societies throughout the world to conserve nature and to ensure that any use of natural resources is equitable and ecologically sustainable"". Over the past decades, the organization has widened its focus beyond conservation ecology and now incorporates issues related to sustainable development in its projects. Unlike many other international environmental organizations, it does not aim to mobilize the public in support of \\nnature conservation. Instead, the organization tries to influence the actions of governments, business and other stakeholders by providing information and advice, and through building partnerships. The organization is best known to the wider public for compiling and publishing the ""Red List of Threatened Species"", which assesses the conservation status of species worldwide. Today, the organization employs approximately one thousand full-time staff in more than fifty countries.""': 6.9, ""A vehicle registration plate is a metal or plastic plate attached to a vehicle for official\\nidentification purposes. All countries require registration plates for road vehicles such as cars, trucks,\\nand motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary \\nby jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century. Early twentieth century plates varied in size and shape from one jurisdiction to the next, such that if a person moved, new holes would need to be drilled into the automobile to support the new plate. Standardization of plates came in the late fifties, when automobile manufacturers came to an agreement with governments and international organizations."": 6.9}"
participant_id,categorical,388898,0.0,,,,,,,,763,
prolec_NW,numeric,388898,0.0,-1.0,-1.0,-0.6395121600008228,-1.0,-1.0,40.0,3.731011887310948,9,"{-1.0: 99.1, 39.0: 0.3, 37.0: 0.2, 38.0: 0.2, 40.0: 0.1, 35.0: 0.0, 36.0: 0.0, 33.0: 0.0, 31.0: 0.0}"
prolec_W,numeric,388898,0.0,-1.0,-1.0,-0.6210137362496079,-1.0,-1.0,40.0,3.9186821097634246,3,"{-1.0: 99.1, 40.0: 0.8, 39.0: 0.1}"
pse-word-reading-hebrew,numeric,388898,0.0,-1.0,-1.0,-0.6307875072641155,-1.0,-1.0,50.0,3.6997290662006703,28,
pseudowords,numeric,388898,0.0,-1.0,-1.0,-0.760734177084994,-1.0,-1.0,60.0,3.3568603628671765,20,
ptb_pos,numeric,1992,99.5,0.0,0.0,0.9839357429718876,1.0,3.0,3.0,1.0728103846598445,4,"{0.0: 43.1, 1.0: 30.6, 3.0: 15.2, 2.0: 11.1}"
rate,numeric,42064,89.2,20.0,122.30000000000018,265.80460726511984,229.0,401.0,240000.0,1194.1850205582286,1077,
real words,numeric,388898,0.0,-1.0,-1.0,-0.5913967158483715,-1.0,-1.0,98.0,5.741530771452312,24,
refix,numeric,246273,36.7,0.0,0.0,0.2320879674182716,0.0,1.0,1.0,0.4221656860547481,2,"{0.0: 76.8, 1.0: 23.2}"
reread,numeric,288337,25.9,0.0,0.0,0.31152783028192704,0.0,1.0,1.0,0.4631187591644872,2,"{0.0: 68.8, 1.0: 31.2}"
right_dependents_count,numeric,1992,99.5,0.0,0.0,0.48343373493975905,0.0,1.0,5.0,0.7342702802282174,6,"{0.0: 62.9, 1.0: 28.5, 2.0: 6.4, 3.0: 1.7, 4.0: 0.4, 5.0: 0.1}"
sent,categorical,42196,89.1,,,,,,,,1170,
sent.nwords,numeric,42064,89.2,2.0,10.0,18.721448269303917,17.0,29.0,64.0,7.922083910427608,49,
sentnum,numeric,388898,0.0,1.0,1.0,4.858554171016565,5.0,8.0,16.0,2.65562396810087,16,
sex,categorical,388898,0.0,,,,,,,,3,"{'': 94.0, 'F': 5.0, 'M': 1.0}"
singlefix,numeric,346702,10.9,0.0,0.0,0.5720936135355434,1.0,1.0,1.0,0.4947759260296994,2,"{1.0: 57.2, 0.0: 42.8}"
singlefix.cland,numeric,198346,49.0,-14.5,-3.0,-0.6941657507587751,-0.5,1.0,10.0,1.777792156725853,44,
singlefix.dur,numeric,198346,49.0,1.0,122.0,216.2093916691035,200.0,326.0,2496.0,94.89278151466634,974,
singlefix.land,numeric,198346,49.0,0.0,0.0,2.491625744910409,2.0,5.0,21.0,2.017854447660762,22,
singlefix.launch,numeric,196692,49.4,-110.0,-7.0,-0.5537490086022817,5.0,12.0,103.0,22.102287671482866,210,
singlefix.sac.in,numeric,196692,49.4,-112.0,-9.0,1.0330364224269417,7.0,14.0,106.0,23.538732478055135,214,
singlefix.sac.out,numeric,197650,49.2,-112.0,-13.0,-1.029592714394131,6.0,13.0,104.0,24.136591710184106,213,
slrt.nw.perc,numeric,388898,0.0,-1.0,-1.0,-0.43533780065724176,-1.0,-1.0,98.0,5.8919286140325475,29,
slrt.nw.raw,numeric,388898,0.0,-1.0,-1.0,-0.16442614773025319,-1.0,-1.0,111.0,7.990977545459538,32,
slrt.w.perc,numeric,388898,0.0,-1.0,-1.0,-0.4067210425355749,-1.0,-1.0,98.0,6.115658406782557,26,
slrt.w.raw,numeric,388898,0.0,-1.0,-1.0,0.30688252446656966,-1.0,-1.0,150.0,12.400537082052542,31,
spell_heb,numeric,388898,0.0,-1.0,-1.0,-0.8155248934167828,-1.0,-1.0,19.0,1.7944193988538144,8,"{-1.0: 98.9, 18.0: 0.3, 17.0: 0.3, 16.0: 0.2, 15.0: 0.2, 14.0: 0.1, 19.0: 0.0, 13.0: 0.0}"
spelling,numeric,388898,0.0,-1.0,-1.0,-0.5789924350343792,-1.0,-1.0,64.0,4.165774764261967,14,"{-1.0: 99.0, 36.0: 0.2, 37.0: 0.1, 39.0: 0.1, 40.0: 0.1, 43.0: 0.1, 42.0: 0.1, 44.0: 0.1, 41.0: 0.1, 38.0: 0.1, 30.0: 0.0, 64.0: 0.0, 32.0: 0.0, 54.0: 0.0}"
start_of_line,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
subid_x,categorical,388898,0.0,,,,,,,,763,
subid_y,categorical,388898,0.0,,,,,,,,20,
subject,categorical,388898,0.0,,,,,,,,46,
subtlex_frequency,numeric,1992,99.5,4.9145657393380295,5.425888254570233,inf,12.454816780354882,19.608532730534762,inf,,656,
supplementary_id,categorical,42196,89.1,,,,,,,,525,
tmp,categorical,42196,89.1,,,,,,,,4756,
total.dur,numeric,42064,89.2,3.0,2163.3,5401.347684480791,4603.0,9524.400000000009,45030.0,3424.723745077558,11562,
total.nfix,numeric,42064,89.2,1.0,11.0,25.70485450741727,22.0,45.0,196.0,15.569450458305512,148,
total_skip,numeric,388898,0.0,0.0,0.0,0.25857937042617857,0.0,1.0,1.0,0.43785451075682946,2,"{0.0: 74.1, 1.0: 25.9}"
trial,numeric,0,100.0,,,,,,,,0,{}
trialnum,numeric,346702,10.9,1.0,3.0,7.176217616281417,7.0,12.0,13.0,3.424700844723612,13,"{4.0: 9.9, 8.0: 9.8, 2.0: 9.3, 5.0: 9.1, 3.0: 8.7, 11.0: 8.6, 6.0: 8.0, 7.0: 7.9, 10.0: 7.8, 12.0: 7.0, 9.0: 6.9, 13.0: 6.6, 1.0: 0.3}"
unique_paragraph_id,numeric,388898,0.0,1.0,2.0,6.246079948984052,6.0,11.0,12.0,3.4160177939473635,12,"{3.0: 9.7, 7.0: 9.6, 1.0: 9.1, 4.0: 9.1, 10.0: 9.0, 2.0: 8.6, 9.0: 8.2, 5.0: 8.2, 6.0: 7.7, 8.0: 7.0, 11.0: 6.9, 12.0: 6.9}"
unique_trial_id,categorical,388898,0.0,,,,,,,,6743,
universal_pos,categorical,1992,99.5,,,,,,,,13,"{'NOUN': 27.4, 'ADP': 13.3, 'VERB': 11.1, 'DET': 10.9, 'ADJ': 10.7, 'AUX': 6.0, 'ADV': 4.5, 'CCONJ': 4.4, 'PRON': 3.7, 'PROPN': 3.2, 'SCONJ': 1.9, 'PART': 1.9, 'NUM': 1.1}"
vocab,numeric,388898,0.0,-1.0,-1.0,-0.12575791081466092,-1.0,-1.0,227.0,9.063588538293319,29,
vocab-fluency-animals,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
vocab-fluency-clothes,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
vocab-fluency-words-start-k,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
vocab-fluency-words-start-p,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
vocab_heb,numeric,388898,0.0,-1.0,-1.0,-0.6754496037521407,-1.0,-1.0,38.0,3.1901549481519256,19,
word-reading-hebrew,numeric,388898,0.0,-1.0,-1.0,-0.12591219291433745,-1.0,-1.0,103.0,8.540448776306098,29,
word_length,numeric,346629,10.9,1.0,2.0,5.078617195906863,4.0,10.0,30.0,3.51293014435108,26,
word_length_no_punctuation,numeric,1992,99.5,1.0,2.0,5.220883534136546,4.0,10.0,23.0,3.007842690687732,17,
wordfreq_frequency,numeric,1992,99.5,4.218934101564037,5.216250016992825,11.293272763108734,11.627787821147072,17.408006613267162,36.541209043760986,5.060023131159256,350,
ws.norm,numeric,388898,0.0,-1.0,-1.0,-0.390567706699443,-1.0,-1.0,64.0,5.836594083111182,7,"{-1.0: 98.9, 53.0: 0.4, 58.0: 0.3, 64.0: 0.2, 49.0: 0.1, 46.0: 0.1, 44.0: 0.0}"
ws.perc,numeric,388898,0.0,-1.0,-1.0,-0.2609347438145735,-1.0,-1.0,92.0,7.2725047798292195,7,"{-1.0: 98.9, 62.0: 0.4, 79.0: 0.3, 92.0: 0.2, 46.0: 0.1, 34.0: 0.1, 27.0: 0.0}"
ws.raw,numeric,388898,0.0,-1.0,-1.0,-0.6812943239615529,-1.0,-1.0,30.0,3.040606339308815,7,"{-1.0: 98.9, 28.0: 0.4, 29.0: 0.3, 30.0: 0.2, 27.0: 0.1, 26.0: 0.1, 25.0: 0.0}"
ws.rt,numeric,388898,0.0,-1.0,-1.0,52.839163482455554,-1.0,-1.0,9676.0,528.0633092528784,45,
yr.educ,numeric,388898,0.0,-1.0,-1.0,-0.46441740507793816,-1.0,-1.0,19.0,2.3181343908366285,17,
